"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
3.97877677265671e-05	0.177268205320149	0.114	0.068	1	"3"	"EEPD1"
3.98024139001334e-05	0.214224388484248	0.352	0.288	1	"3"	"COA6"
4.01101147347457e-05	0.263147301993029	0.176	0.121	1	"3"	"TMEM222"
4.0127586613414e-05	0.25032294290799	0.111	0.066	1	"3"	"C2CD2L"
4.0291906457044e-05	0.209465226414007	0.031	0.01	1	"3"	"SMAD6"
4.14211956884482e-05	0.228431630088636	0.201	0.14	1	"3"	"ERAP1"
4.20794651522115e-05	0.279926211715945	0.356	0.283	1	"3"	"ADH5"
4.22846249374357e-05	0.187416981573712	0.132	0.083	1	"3"	"IKBKE"
4.23155669873885e-05	0.149438956336424	0.086	0.047	1	"3"	"BNC2"
4.23673329653411e-05	0.168505678432187	0.235	0.172	1	"3"	"MTG1"
4.25532371475429e-05	0.286633643461733	0.045	0.019	1	"3"	"KCNJ2"
4.3169124789517e-05	0.239390796571102	0.093	0.053	1	"3"	"RTP4"
4.33080864085596e-05	0.197136319492641	0.763	0.715	1	"3"	"PPP1CA"
4.37653808751161e-05	0.297189071424723	0.326	0.261	1	"3"	"TMEM126B"
4.42597270017516e-05	0.253712019942665	0.087	0.048	1	"3"	"PIGM"
4.51953875431606e-05	0.204586561056878	0.6	0.554	1	"3"	"DBNL"
4.52099088412997e-05	0.220562119433451	0.086	0.047	1	"3"	"SYT17"
4.54022540165367e-05	0.153219798968475	0.007	0	1	"3"	"AC009779.2"
4.54022540165367e-05	0.0716361983046219	0.007	0	1	"3"	"C1QTNF9B-AS1"
4.58013722114543e-05	0.136506728417266	0.101	0.058	1	"3"	"PINK1"
4.59196298105569e-05	0.270390979002822	0.373	0.307	1	"3"	"FAM173A"
4.63804534019795e-05	0.212664685258984	0.19	0.132	1	"3"	"NCK1-AS1"
4.65368937810341e-05	0.354791719140624	0.186	0.131	1	"3"	"TDP2"
4.73526995700629e-05	0.272961873128504	0.405	0.337	1	"3"	"TRAPPC2L"
4.86083704420417e-05	0.277083301435761	0.096	0.056	1	"3"	"ALG14"
4.92274029647336e-05	0.270518074598168	0.368	0.306	1	"3"	"CDK4"
4.950814924091e-05	0.249121725922217	0.593	0.522	1	"3"	"LSM4"
5.11100897865355e-05	0.18650419481029	0.488	0.419	1	"3"	"ENTPD1"
5.16921395018699e-05	0.283558788498252	0.28	0.218	1	"3"	"SLC43A3"
5.18535613014186e-05	0.43213963381867	0.482	0.44	1	"3"	"FBP1"
5.31737001152043e-05	0.182986604965804	0.156	0.105	1	"3"	"PCED1B"
5.33851270284937e-05	0.242730908957444	0.414	0.342	1	"3"	"PARP1"
5.49349637991627e-05	0.139531328583441	0.056	0.026	1	"3"	"SLC47A1"
5.53281588573739e-05	0.245247906363851	0.324	0.26	1	"3"	"ATP6V1A"
5.53892218046145e-05	0.293623466060033	0.501	0.442	1	"3"	"LTC4S"
5.55006572489341e-05	0.353237590061188	0.342	0.277	1	"3"	"TMEM141"
5.59340492115296e-05	0.917089024588696	0.086	0.048	1	"3"	"CRYAB"
5.60006704201815e-05	0.192401572325891	0.719	0.686	1	"3"	"NDUFA6"
5.60087996212112e-05	0.179044912356377	0.715	0.678	1	"3"	"FIS1"
5.68852304469101e-05	0.412962024374893	0.212	0.155	1	"3"	"ILVBL"
5.71393365397196e-05	0.149860943976701	0.329	0.256	1	"3"	"PHC2"
5.78775171577359e-05	0.201749572455113	0.502	0.451	1	"3"	"MRPS34"
5.82000184015414e-05	0.116360359866964	0.025	0.007	1	"3"	"IL27"
5.83859561302882e-05	0.18512998215103	0.114	0.069	1	"3"	"MGAT5"
5.84565090599415e-05	0.0797949332218613	0.174	0.117	1	"3"	"GADD45G"
5.92161145642114e-05	0.0991141758412764	0.942	0.916	1	"3"	"RHOA"
6.09520115247751e-05	0.216627276708121	0.66	0.62	1	"3"	"SCP2"
6.10429610359881e-05	0.194013116349085	0.495	0.428	1	"3"	"NT5C"
6.11859182856446e-05	0.39302877256141	0.354	0.289	1	"3"	"NENF"
6.19987043046743e-05	0.296599886245379	0.423	0.364	1	"3"	"PTMS"
6.32264376440846e-05	0.170001234456547	0.208	0.147	1	"3"	"SNAPC5"
6.33084623607101e-05	0.22440889892777	0.118	0.073	1	"3"	"C16orf58"
6.35576686444994e-05	0.181810357082425	0.493	0.431	1	"3"	"RSU1"
6.36097352276211e-05	0.155240293943509	0.018	0.004	1	"3"	"PROX1"
6.41742265842384e-05	0.413541128369861	0.031	0.011	1	"3"	"ACSM2B"
6.54969757423663e-05	0.23940524132315	0.282	0.218	1	"3"	"WDR77"
6.57604995140976e-05	0.2461274055094	0.048	0.021	1	"3"	"LINC01146"
6.70241251096858e-05	0.14941714716427	0.701	0.673	1	"3"	"MAN2B1"
6.74752386617624e-05	0.220484481279692	0.656	0.609	1	"3"	"HCK"
6.75658223631125e-05	0.181674247842779	0.817	0.795	1	"3"	"ANXA2"
6.83259829526249e-05	0.163058928065103	0.145	0.095	1	"3"	"CRELD1"
6.96599795843066e-05	0.203781118437889	0.155	0.104	1	"3"	"NFE2L1"
7.02773870325533e-05	0.252425282030608	0.095	0.055	1	"3"	"CPTP"
7.15485451308706e-05	0.0877364507081642	0.456	0.368	1	"3"	"DUSP6"
7.16728066671342e-05	0.190581894808055	0.557	0.508	1	"3"	"NDUFAF3"
7.21449575443656e-05	0.210805785552063	0.143	0.094	1	"3"	"C5orf56"
7.2916348093447e-05	0.215462838233565	0.204	0.144	1	"3"	"SIGMAR1"
7.31212043972275e-05	0.160853374553869	0.494	0.42	1	"3"	"SWAP70"
7.40192229622048e-05	0.246723583648532	0.181	0.127	1	"3"	"TRIM14"
7.42647818969514e-05	0.376441369303133	0.064	0.033	1	"3"	"RP11-362F19.1"
7.48257674962045e-05	0.222868281039538	0.057	0.028	1	"3"	"MDK"
7.49876629571725e-05	0.202260356849918	0.127	0.08	1	"3"	"DHDDS"
7.60508647128012e-05	0.296902155311344	0.152	0.104	1	"3"	"PCGF1"
7.62247733391265e-05	0.184168401949043	0.563	0.508	1	"3"	"IFI27L2"
7.75601655340146e-05	0.317622148049229	0.143	0.095	1	"3"	"CMTR2"
7.79189414369113e-05	0.196191567619826	0.135	0.087	1	"3"	"CCDC66"
7.81091063634074e-05	0.262333398111059	0.208	0.151	1	"3"	"NINJ2"
7.8866539141357e-05	0.196013075452407	0.435	0.369	1	"3"	"FAM50A"
7.98875208669189e-05	0.248745153408229	0.155	0.103	1	"3"	"HK3"
7.99728242315623e-05	0.233383857191457	0.231	0.169	1	"3"	"TMEM199"
8.13177897953651e-05	0.380333491570445	0.424	0.365	1	"3"	"POLR2I"
8.18286621043226e-05	0.192156578260603	0.408	0.335	1	"3"	"SUMF2"
8.25297226825269e-05	0.253224894445725	0.258	0.198	1	"3"	"BCL2L1"
8.26968025474362e-05	0.223418806621918	0.356	0.293	1	"3"	"NSL1"
8.30394174324014e-05	0.472874405240765	0.11	0.068	1	"3"	"ZNF812P"
8.41167387327405e-05	0.461891732557221	0.27	0.206	1	"3"	"MSRB1"
8.41174917271808e-05	0.242051441644508	0.327	0.266	1	"3"	"MRPS25"
8.46006752271662e-05	0.273881591983819	0.482	0.413	1	"3"	"SYPL1"
8.514414754936e-05	0.178058540300031	0.733	0.711	1	"3"	"PSMB10"
8.54654039684876e-05	0.214220298085585	0.439	0.371	1	"3"	"BIN2"
8.54880725338711e-05	0.258758510538455	0.14	0.093	1	"3"	"WSB2"
8.88227273538248e-05	0.371080126115137	0.171	0.12	1	"3"	"SLAMF7"
8.88894268614954e-05	0.187462047702588	0.808	0.761	1	"3"	"PSMB1"
9.05536982598765e-05	0.200349651786212	0.052	0.025	1	"3"	"C15orf41"
9.07387450697036e-05	0.675223838290288	0.015	0.003	1	"3"	"PTH1R"
9.13253893947781e-05	0.170832165926646	0.58	0.52	1	"3"	"SPG21"
9.23975768590584e-05	0.0484309902174065	0.008	0	1	"3"	"SPIC"
9.24086821699648e-05	0.230697963641455	0.198	0.142	1	"3"	"LOXL3"
9.26830876740515e-05	0.133350996256466	0.675	0.619	1	"3"	"TRAPPC5"
9.36793067785697e-05	0.173861005462804	0.015	0.003	1	"3"	"NPHP1"
9.51062143263207e-05	0.204174738396646	0.106	0.064	1	"3"	"PCYOX1"
9.51209064721559e-05	0.233611138535562	0.258	0.197	1	"3"	"PARP9"
9.51246586000124e-05	0.171609113592254	0.348	0.282	1	"3"	"ZBTB8OS"
9.57618381802353e-05	0.12142938338795	0.04	0.017	1	"3"	"WFS1"
9.6291316813853e-05	0.244289520311381	0.412	0.354	1	"3"	"GTF2H5"
9.75394027238652e-05	0.219852184942781	0.435	0.37	1	"3"	"MLEC"
0.000100633514535709	0.28302583257804	0.423	0.36	1	"3"	"RAP2B"
0.000100909136620038	0.183240669158302	0.643	0.594	1	"3"	"TMEM230"
0.00010095420712844	0.167576024167424	0.568	0.514	1	"3"	"SDHB"
0.000101319199362678	0.207083257863047	0.36	0.291	1	"3"	"SIGLEC9"
0.000101319951941525	0.870371378533706	0.062	0.032	1	"3"	"UBD"
0.000101488701368387	0.194492111203174	0.482	0.422	1	"3"	"PFKL"
0.000102067198072664	0.310333816050729	0.08	0.045	1	"3"	"GPR82"
0.000102968807151725	0.188975631761836	0.412	0.348	1	"3"	"TLR1"
0.000104138422458808	0.614605878913691	0.092	0.054	1	"3"	"RACK1"
0.000104254937578377	0.354813269340871	0.295	0.236	1	"3"	"TM2D2"
0.000104363366768745	0.139257130346877	0.405	0.337	1	"3"	"ATM"
0.000104420628289383	0.253031865539398	0.082	0.046	1	"3"	"PLA2G4C"
0.000104643278207914	0.313073302575361	0.243	0.183	1	"3"	"ZMPSTE24"
0.000104753004333481	0.241388684416167	0.344	0.281	1	"3"	"PSMD1"
0.000105831303449663	0.180473293486013	0.607	0.556	1	"3"	"RAB2A"
0.000106166193417892	0.23124546469741	0.196	0.141	1	"3"	"SFXN4"
0.00010764290041329	0.21867620002078	0.07	0.037	1	"3"	"ADAL"
0.000107866345356394	0.279257834415905	0.137	0.091	1	"3"	"SLC7A6OS"
0.000108716562671295	0.140974344452943	0.019	0.005	1	"3"	"ACOT4"
0.000108906422041415	0.303955201777956	0.014	0.003	1	"3"	"LINC01736"
0.000109558112174476	0.284524478087999	0.181	0.127	1	"3"	"RNF20"
0.000110640741416828	0.226553555648565	0.05	0.023	1	"3"	"WBSCR27"
0.000110971749351847	0.238423518427077	0.35	0.286	1	"3"	"SDSL"
0.000112470120948792	0.273753584141816	0.162	0.111	1	"3"	"AARS"
0.000112817193891002	0.206658518763238	0.07	0.037	1	"3"	"RHOBTB1"
0.000114947295157532	0.226866290227955	0.196	0.139	1	"3"	"MAN2B2"
0.000115299902541992	0.157980231126778	0.323	0.258	1	"3"	"DENND4C"
0.000116399469146027	0.235177070213775	0.065	0.034	1	"3"	"SCAMP1-AS1"
0.000117127819862635	0.298663586931917	0.054	0.026	1	"3"	"METTL18"
0.000117421105780012	0.292731598847918	0.214	0.158	1	"3"	"TMEM192"
0.000118267858917021	0.293242252399087	0.55	0.493	1	"3"	"GADD45GIP1"
0.000121087362896979	0.220846220462235	0.076	0.042	1	"3"	"EMP2"
0.000121189644766494	0.242501545720613	0.394	0.331	1	"3"	"TMED3"
0.000122166740616667	0.177386201572181	0.34	0.268	1	"3"	"PIK3AP1"
0.000122574487724521	0.19855826063992	0.057	0.028	1	"3"	"C1orf112"
0.000123300480404861	0.0775867882627417	0.104	0.063	1	"3"	"HIF1A-AS2"
0.000123725560143889	0.213114631169191	0.7	0.677	1	"3"	"PSMB6"
0.000124001118644419	0.18582444377198	0.67	0.622	1	"3"	"NDUFB5"
0.000124717657811528	0.264411211105666	0.364	0.304	1	"3"	"JOSD2"
0.000126141042687777	0.257102215036402	0.475	0.417	1	"3"	"MTCH2"
0.000127038656930967	0.204371923797687	0.083	0.047	1	"3"	"ZC3HC1"
0.000127108976087607	0.212787919110221	0.312	0.248	1	"3"	"ASPH"
0.00012827650138953	0.247161072312754	0.354	0.293	1	"3"	"ATP6V1C1"
0.000128478387162788	0.238386699947023	0.148	0.1	1	"3"	"PDRG1"
0.000131977036966578	0.160148386033863	0.406	0.34	1	"3"	"NARS"
0.000132184225267126	0.618268773375413	0.293	0.235	1	"3"	"ACAT1"
0.000133111171531376	0.222980475533622	0.306	0.237	1	"3"	"ALDH3B1"
0.000133549795000773	0.199665021295018	0.535	0.483	1	"3"	"SDF4"
0.000135686001481005	0.206555977460159	0.229	0.17	1	"3"	"MRPL19"
0.00013572408508936	0.186008961209828	0.068	0.036	1	"3"	"TRG-AS1"
0.000136098115070674	0.232614974838678	0.374	0.31	1	"3"	"COX20"
0.000136237417393946	0.175177152588849	0.012	0.002	1	"3"	"AC005921.2"
0.000136445844639385	0.374214115057571	0.15	0.101	1	"3"	"WBP5"
0.000137086531044291	0.232909323755522	0.18	0.126	1	"3"	"IL12RB1"
0.000137635981035697	0.126035161460193	0.131	0.086	1	"3"	"PREPL"
0.00013905140209733	0.250159793508119	0.204	0.147	1	"3"	"MFSD12"
0.000140064961411397	0.160508451570147	0.715	0.688	1	"3"	"BANF1"
0.000140774415168521	0.0608531342794008	0.011	0.001	1	"3"	"MORN3"
0.000141201440672006	0.124231718430226	0.268	0.204	1	"3"	"RGS12"
0.000141547486011389	0.234145748609512	0.224	0.168	1	"3"	"GCLC"
0.000144451497316594	0.117009549730475	0.302	0.232	1	"3"	"ATG7"
0.000147535522107089	0.114560332530571	0.208	0.15	1	"3"	"MTSS1"
0.000149437674522709	0.19356135151548	0.292	0.228	1	"3"	"FMNL3"
0.000150876952776411	0.794549265667672	0.055	0.027	1	"3"	"PRAP1"
0.000153586717250227	0.161872788329122	0.083	0.048	1	"3"	"NACC1"
0.000157682257528076	0.141258503036919	0.613	0.559	1	"3"	"DPYD"
0.000159962727450661	0.169694638925009	0.562	0.516	1	"3"	"CMTM7"
0.000160234827791393	0.232473245431549	0.524	0.466	1	"3"	"SERINC1"
0.000161270246238857	0.39436871599834	0.18	0.128	1	"3"	"C11orf54"
0.000161324070676662	0.158784878743349	0.071	0.039	1	"3"	"CLIP4"
0.000161956002298864	0.250540396372401	0.085	0.049	1	"3"	"KBTBD3"
0.000162558618733427	0.418729997359818	0.169	0.118	1	"3"	"TSFM"
0.000163313200583621	0.080408910865973	0.331	0.259	1	"3"	"ITGAV"
0.00016337650166946	0.153668951015211	0.757	0.724	1	"3"	"SHFM1"
0.000163707290353057	0.192087369156402	0.239	0.18	1	"3"	"PLA2G16"
0.000167387035471244	0.164152002081977	0.681	0.641	1	"3"	"TWF2"
0.000167684796260052	0.192051984459547	0.265	0.203	1	"3"	"STAC3"
0.000168470557443161	0.240224156321282	0.193	0.14	1	"3"	"CHST15"
0.000171904586811419	0.245836154028098	0.264	0.205	1	"3"	"MRPS14"
0.000172146431636224	0.177161614141486	0.133	0.087	1	"3"	"TMCC1"
0.000172497267628987	0.202750922566686	0.312	0.248	1	"3"	"SLC38A10"
0.000172904922131382	0.181520900626973	0.333	0.268	1	"3"	"PDXK"
0.000174178957389792	0.13214779427162	0.564	0.517	1	"3"	"RTN3"
0.000175948016417357	0.18010010616201	0.039	0.017	1	"3"	"OPLAH"
0.000175995506243518	0.235265395846735	0.336	0.275	1	"3"	"GLOD4"
0.000177355448512575	0.20248613921598	0.056	0.028	1	"3"	"FANCG"
0.000177595745026776	0.173616218221083	0.286	0.221	1	"3"	"CDIPT"
0.000178039261629959	0.258773513979843	0.229	0.17	1	"3"	"OGFOD3"
0.000178052100394518	0.218576596576629	0.058	0.03	1	"3"	"RP11-598F7.3"
0.000178341751899711	0.225029819064486	0.383	0.327	1	"3"	"KIAA1033"
0.000179217306586919	0.159243150176296	0.918	0.889	1	"3"	"ALDOA"
0.000179692166374749	0.30095318600445	0.118	0.077	1	"3"	"TSPAN15"
0.000181014118834428	0.183051026119329	0.65	0.609	1	"3"	"NUCKS1"
0.000181475146886849	0.19047608682085	0.087	0.051	1	"3"	"RBM43"
0.000182296898494209	0.157526797177763	0.154	0.104	1	"3"	"SMURF2"
0.000183147120861764	0.0968724826129703	0.017	0.004	1	"3"	"LGR4"
0.000184358351067785	0.178169834265112	0.667	0.643	1	"3"	"CD300A"
0.000184461035744025	0.0921199014896703	0.017	0.004	1	"3"	"RP11-182J1.17"
0.000186954298820486	0.0561679087076987	0.1	0.061	1	"3"	"UACA"
0.00018807522399955	0.729698330482512	0.054	0.027	1	"3"	"SELENOP"
0.0001880940353369	0.127498823400961	0.189	0.135	1	"3"	"SLC23A2"
0.000189511014372764	0.27225169238156	0.267	0.213	1	"3"	"TAPBPL"
0.000190606529501938	0.26289306890906	0.462	0.403	1	"3"	"DNAJC3"
0.000192363447982935	0.196428851564559	0.119	0.077	1	"3"	"AC109826.1"
0.000192579044385728	0.223308145226808	0.239	0.184	1	"3"	"TRNAU1AP"
0.000193210701446123	0.192719964417987	0.127	0.083	1	"3"	"HLTF"
0.000194244368293706	0.212785684194788	0.318	0.252	1	"3"	"TNFSF12"
0.000197532747343415	0.261585225704349	0.006	0	1	"3"	"DNAAF4"
0.000198206492736779	0.169544387300321	0.621	0.563	1	"3"	"ITGB1"
0.000198221207549545	0.209947097479767	0.085	0.049	1	"3"	"HERC5"
0.00019942678704258	0.162581422883967	0.776	0.773	1	"3"	"USMG5"
0.000201540252764978	0.231093735016499	0.198	0.144	1	"3"	"KEAP1"
0.000202665274532421	0.826499517415832	0.032	0.012	1	"3"	"SLC22A6"
0.000204278796320156	0.143603558832193	0.349	0.283	1	"3"	"PRKACB"
0.000207309555318889	0.23009831718524	0.102	0.063	1	"3"	"SLC38A7"
0.000211339818525087	0.207707739490245	0.374	0.319	1	"3"	"SEC61A1"
0.000212406990043699	0.240905184822546	0.102	0.063	1	"3"	"HS2ST1"
0.000213925665929513	0.104282261549472	0.111	0.07	1	"3"	"RMND5B"
0.000214121329996343	0.304595381800355	0.086	0.051	1	"3"	"RP11-552D4.1"
0.000215767728990202	0.181753110462329	0.356	0.291	1	"3"	"CYB561D2"
0.00021748815818131	0.20611430282351	0.235	0.178	1	"3"	"MYOF"
0.000217821648608448	0.259584616260781	0.112	0.071	1	"3"	"ENC1"
0.000218596600013777	0.306556482957181	0.113	0.072	1	"3"	"PUSL1"
0.00022076882117143	0.1807208517035	0.043	0.019	1	"3"	"ZNF596"
0.000222313584875025	0.687935606540502	0.019	0.005	1	"3"	"XPNPEP2"
0.000224816486086227	0.0709291581789993	0.969	0.951	1	"3"	"PFN1"
0.000225094446489968	0.124538814089099	0.032	0.012	1	"3"	"IL2RA"
0.000225209010855995	0.329440046851024	0.286	0.226	1	"3"	"OSTM1"
0.000226292058643856	0.102310265566432	0.032	0.012	1	"3"	"DHFRL1"
0.000228272318077893	0.283543975064538	0.264	0.208	1	"3"	"H1F0"
0.000228603281168726	0.325696650343295	0.219	0.162	1	"3"	"MPHOSPH10"
0.00023309591045822	0.243314834880686	0.313	0.253	1	"3"	"SMIM15"
0.000233937588183165	0.194653976921977	0.105	0.065	1	"3"	"C20orf196"
0.000235074900630251	0.0921463762499393	0.015	0.003	1	"3"	"ITGAD"
0.000236390764686948	0.224261821238929	0.389	0.341	1	"3"	"PSMB5"
0.000238898738472863	0.367198011391368	0.074	0.042	1	"3"	"HSPA2"
0.000239673873813001	0.176472397693302	0.56	0.522	1	"3"	"TECR"
0.000241767641788671	0.432032781756047	0.348	0.299	1	"3"	"MRPL13"
0.000244113848682315	0.151797935470306	0.682	0.654	1	"3"	"DDOST"
0.000244382410536914	0.16591781571288	0.633	0.585	1	"3"	"C19orf60"
0.000244613088702313	0.24587568013109	0.405	0.348	1	"3"	"SLC25A11"
0.000245314986721465	0.248190421539351	0.102	0.063	1	"3"	"RNF121"
0.000246853139525353	0.131723837537724	0.481	0.418	1	"3"	"AXL"
0.000249044426346878	0.185581906143232	0.076	0.043	1	"3"	"FGD6"
0.000256606186217387	0.229968344009272	0.367	0.306	1	"3"	"SNAPIN"
0.000258392774482514	0.232993997780848	0.612	0.574	1	"3"	"MRPL20"
0.00026263616668292	0.223691823461926	0.346	0.286	1	"3"	"NME1"
0.000263681830619157	0.163598553369698	0.067	0.036	1	"3"	"ATP13A2"
0.000264019419968125	0.188870909363558	0.56	0.505	1	"3"	"DNAJC8"
0.000264904301195421	0.239218112590679	0.367	0.311	1	"3"	"UGP2"
0.000271040415914765	0.165659935531209	0.054	0.027	1	"3"	"FKTN"
0.000273574083909403	0.178629565516145	0.736	0.698	1	"3"	"NDUFA2"
0.00027408519422343	0.281576596615413	0.095	0.058	1	"3"	"MGAT4B"
0.000277213407603713	0.243378583536228	0.129	0.086	1	"3"	"FECH"
0.000278278169780065	0.109751277590157	0.036	0.015	1	"3"	"ACVRL1"
0.000280338869062492	0.14821685973519	0.752	0.729	1	"3"	"ATP5I"
0.000281762473061506	0.065474726187877	0.989	0.997	1	"3"	"MT-ND2"
0.00028499856418597	0.0814509917487065	0.039	0.017	1	"3"	"TREML1"
0.000286348505266951	0.254223670322631	0.239	0.185	1	"3"	"TMEM11"
0.000287251624482051	0.0605483351116973	0.045	0.021	1	"3"	"ZNF212"
0.000288980867218949	0.136381659304583	0.014	0.003	1	"3"	"LINC00891"
0.000289772552989884	0.300331144809533	0.168	0.12	1	"3"	"FASTKD1"
0.000290216791011154	0.195021596073518	0.195	0.142	1	"3"	"AAMDC"
0.000292371100504933	0.547867298387806	0.083	0.049	1	"3"	"ATP5MG"
0.000294601673299322	0.235410145815032	0.413	0.356	1	"3"	"DDRGK1"
0.000295820960023249	0.190338116014195	0.408	0.347	1	"3"	"ME2"
0.000296441011309085	0.216338292670649	0.199	0.147	1	"3"	"PSMG3"
0.000299455099054244	0.153472051852455	0.042	0.019	1	"3"	"ZNF223"
0.000299466472566041	0.212328965183682	0.56	0.516	1	"3"	"IDH2"
0.000300051713716868	0.211985727373484	0.205	0.151	1	"3"	"PDK3"
0.000301892278744524	0.167652506678963	0.444	0.381	1	"3"	"RNASEH2C"
0.000303485242610669	0.163848735662719	0.43	0.37	1	"3"	"IFNAR1"
0.000307062009969721	0.161349957515239	0.075	0.043	1	"3"	"RAB39A"
0.000308992097395376	0.160982444780239	0.354	0.291	1	"3"	"GGA2"
0.00031110201560288	0.119051514307106	0.831	0.81	1	"3"	"SYNGR2"
0.000311517814073288	0.27243543916715	0.254	0.198	1	"3"	"NBR1"
0.000313255498412858	0.12412763049283	0.062	0.033	1	"3"	"PGM2L1"
0.000314383081691783	0.227575812321505	0.093	0.057	1	"3"	"L3MBTL4-AS1"
0.000315472653534422	0.171677977992349	0.085	0.05	1	"3"	"HSDL1"
0.00031857523737092	0.207860903035193	0.174	0.124	1	"3"	"SLC35A2"
0.000322099623862809	0.205506322254328	0.101	0.063	1	"3"	"ZNF254"
0.000323902253176314	0.311249181514692	0.144	0.098	1	"3"	"CRYZ"
0.000324143135969778	0.213662798922538	0.258	0.2	1	"3"	"METTL17"
0.000335405127981013	0.175520382043883	0.681	0.647	1	"3"	"ATP6V0D1"
0.000335777844108888	0.193298868171609	0.073	0.041	1	"3"	"C17orf58"
0.000336503685254802	0.164345362151565	0.02	0.006	1	"3"	"GATM-AS1"
0.000340411522482623	0.211254128688316	0.367	0.307	1	"3"	"DHRS4"
0.00034134024491528	0.261775716275106	0.333	0.279	1	"3"	"MRPL15"
0.000343781152901327	0.28640138864575	0.207	0.157	1	"3"	"NTAN1"
0.000346988567548454	0.113493972425504	0.536	0.486	1	"3"	"TNFRSF14"
0.000348708439168043	0.139460884236037	0.069	0.038	1	"3"	"CCDC51"
0.000349151828134039	0.220519782725195	0.125	0.083	1	"3"	"CCDC71"
0.000352045730238716	0.189739271041711	0.427	0.367	1	"3"	"NDUFC2"
0.000352834529205025	0.236259585914053	0.305	0.249	1	"3"	"DPM2"
0.000354989108408142	0.19044674997644	0.11	0.071	1	"3"	"ZDHHC21"
0.000355558321369361	0.221937507832788	0.231	0.178	1	"3"	"SRPRB"
0.000355904771082634	0.231233606686268	0.677	0.626	1	"3"	"OCIAD1"
0.000357694329689592	0.161956985505487	0.174	0.124	1	"3"	"GEMIN6"
0.000359900490026649	0.203712700743463	0.298	0.238	1	"3"	"APOL6"
0.000361209272641333	0.115602059727049	0.074	0.042	1	"3"	"PLD1"
0.000363093840318567	0.161303829020945	0.532	0.462	1	"3"	"SLC43A2"
0.00036458713574626	0.130287704285907	0.054	0.027	1	"3"	"MRO"
0.000365243368547485	0.697337882433312	0.07	0.04	1	"3"	"ATP5F1B"
0.000365554013620863	0.298673549422499	0.461	0.41	1	"3"	"PSMC4"
0.000366645838900305	0.153615878838868	0.038	0.017	1	"3"	"CRYBB1"
0.000366811883043128	0.180721775082433	0.127	0.084	1	"3"	"HOMER3"
0.000367789774100667	0.190399489213128	0.114	0.074	1	"3"	"IL15RA"
0.000368277390309593	0.168186021184773	0.285	0.227	1	"3"	"MCFD2"
0.000369673607869133	0.472680113402187	0.155	0.108	1	"3"	"ACADS"
0.000374011508742224	0.22337853503712	0.231	0.178	1	"3"	"IFI44"
0.000376654944177114	0.223293711848034	0.169	0.12	1	"3"	"C4orf27"
0.000380971462624814	0.123808323587689	0.852	0.812	1	"3"	"PSME1"
0.000382612354166052	0.212230481679712	0.157	0.111	1	"3"	"DHRS7B"
0.000384614037845265	0.064362671542173	0.007	0	1	"3"	"RP11-390F4.3"
0.000385405901477408	0.0678629422161978	0.007	0	1	"3"	"GCSAML"
0.000385958844290498	0.254347064498686	0.261	0.203	1	"3"	"GMFB"
0.000386199288542135	0.0839359588833006	0.007	0	1	"3"	"STPG2"
0.000392682621890439	0.249309845133237	0.249	0.194	1	"3"	"ISCA2"
0.000400656519636318	0.171881996551444	0.164	0.117	1	"3"	"ZNF302"
0.000402068882294989	0.297887649162204	0.132	0.09	1	"3"	"HSD17B8"
0.000403868296832833	0.301438597933594	0.42	0.366	1	"3"	"HSPA4"
0.000403995093139273	0.147863456095466	0.704	0.682	1	"3"	"KDELR1"
0.000404364622803012	0.175901523792924	0.126	0.084	1	"3"	"TMEM184C"
0.000407065826529296	0.150403522569294	0.755	0.731	1	"3"	"RNH1"
0.000410878614968507	0.152877151138047	0.042	0.019	1	"3"	"ACVR2A"
0.000411572571906397	0.189389427129444	0.236	0.179	1	"3"	"PYCR2"
0.000413689351628506	0.155091283471726	0.145	0.1	1	"3"	"IPO9"
0.000416732110938394	0.178709740443327	0.146	0.101	1	"3"	"ALG1"
0.000419212129634394	0.110001710712285	0.855	0.849	1	"3"	"ENO1"
0.000425029050175853	0.232161112853244	0.037	0.016	1	"3"	"MICU3"
0.000426247744734027	0.119336327421543	0.807	0.768	1	"3"	"DYNLL1"
0.000427218775752883	0.261251147215127	0.513	0.455	1	"3"	"BLOC1S1"
0.00042841802039913	0.258175867199609	0.348	0.291	1	"3"	"ETV5"
0.000428790343991296	0.0393672616024325	0.012	0.002	1	"3"	"KITLG"
0.000429920360849432	0.219893278383235	0.181	0.131	1	"3"	"TMED1"
0.000436266650998387	0.154705165563934	0.523	0.471	1	"3"	"SERPINB6"
0.000443663030669559	0.264290020466328	0.049	0.025	1	"3"	"FLVCR1-AS1"
0.000444439122642506	0.144993898736589	0.019	0.006	1	"3"	"ZNF594"
0.00044447359532876	0.162114444603366	0.064	0.035	1	"3"	"CPOX"
0.000447862744715316	0.211927913871381	0.143	0.098	1	"3"	"ANAPC7"
0.000449004425193748	0.229019682831575	0.118	0.078	1	"3"	"CWF19L1"
0.000451061515891244	0.0985334078239721	0.035	0.015	1	"3"	"PRR15"
0.000453347275731061	0.433354540277976	0.142	0.098	1	"3"	"MRPL12"
0.000456306347783885	0.174178750328562	0.094	0.058	1	"3"	"NCOA5"
0.000456910007574782	0.203202736855712	0.329	0.275	1	"3"	"MFSD10"
